brand,model,fuel,no of owner,yrs,transmission,kms,prices
Hyundai,Accent,Petrol,3rd,2001.0,Manual,"1,20,000","98,000*"
Hyundai,Santro,Petrol,2nd,2006.0,Manual,"90,000",1.75
Skoda,Octavia,Diesel,2nd,2013.0,Automatic,"59,600",11.99
Toyota,Fortuner,Diesel,1st,2010.0,Manual,"1,94,454",10.75
Maruti,Swift,Diesel,1st,2011.0,Manual,"1,10,000",3.5
Hyundai,i10,Petrol,2nd,2011.0,Manual,"47,390",2.75
Maruti,Swift,Petrol,1st,2019.0,Manual,"20,000",6.19
Toyota,Fortuner,Diesel,2nd,2013.0,Manual,"95,290",14.75
Toyota,Yaris,Petrol,1st,2018.0,Automatic,"14,122",8.7
Hyundai,i10,Petrol,2nd,2013.0,Automatic,"54,000",4.35
Hyundai,i10,Petrol,3rd,2011.0,Automatic,"86,000",3.35
BMW,X1,Diesel,1st,2019.0,Automatic,"9,110",41.5
Mahindra,Scorpio,Diesel,3rd,2007.0,Manual,"1,47,910",3.9
Honda,City,Petrol,1st,2014.0,Manual,"18,000",7.8
Maruti,Baleno,Petrol,1st,2006.0,Manual,"80,000",2.5
Skoda,Rapid,Diesel,1st,2016.0,Automatic,"59,239",7.85
Renault,KWID,Petrol,1st,2017.0,Manual,"25,000",3.5
Maruti,Baleno,Diesel,2nd,2016.0,Manual,"60,000",6.7
Skoda,Rapid,Diesel,1st,2017.0,Manual,"50,000",8.75
Hyundai,Grand,Petrol,1st,2015.0,Manual,"70,000",4.81
Maruti,Swift,Petrol,1st,2009.0,Manual,"87,000",2.9
Toyota,Innova,Diesel,1st,2014.0,Manual,"1,24,000",13.95
Maruti,Baleno,Petrol,1st,2018.0,Manual,"21,000",6.75
Mahindra,Xylo,Diesel,1st,2014.0,Manual,"87,000",4.5
Maruti,Celerio,Petrol,1st,2015.0,Automatic,"57,226",4.75
Hyundai,i20,Petrol,4+,2009.0,Manual,"71,000",2.85
BMW,5,Diesel,1st,2018.0,Automatic,"31,660",55.95
Hyundai,Verna,Diesel,2nd,2008.0,Manual,"71,000",3.63
Hyundai,Santro,Petrol,1st,2014.0,Manual,"76,400",3.45
Hyundai,Creta,Diesel,1st,2015.0,Manual,"58,000",11.25
Maruti,Ciaz,Petrol,1st,2018.0,Manual,"15,000",9.25
Hyundai,Grand,Petrol,1st,2015.0,Manual,"35,000",4.5
Hyundai,i20,Petrol,1st,2019.0,Automatic,"9,500",8.75
Ford,EcoSport,Petrol,1st,2017.0,Automatic,"35,000",9.25
Hyundai,EON,Petrol,2nd,2013.0,Manual,"37,000",3.1
Mercedes-Benz,E-Class,Diesel,2nd,2008.0,Automatic,"80,000",9.25
Maruti,Wagon,Petrol,1st,2014.0,Manual,"39,283",3.95
Maruti,Celerio,Petrol,2nd,2014.0,Automatic,"49,000",4.25
Skoda,Rapid,Petrol,2nd,2013.0,Manual,"55,000",5.25
Mahindra,XUV500,Diesel,2nd,2013.0,Manual,"87,190",8.5
BMW,3,Diesel,3rd,2011.0,Automatic,"48,000",11.75
Hyundai,Santro,Petrol,1st,2009.0,Manual,"40,000",2.6
BMW,X1,Diesel,2nd,2013.0,Automatic,"80,000",14.75
Fiat,Avventura,Petrol,1st,2016.0,Manual,"58,000",5.4
Maruti,Ritz,Diesel,1st,2011.0,Manual,"73,094",3.65
Hyundai,Creta,Diesel,2nd,2016.0,Manual,"68,494",11.25
Hyundai,Creta,Diesel,1st,2017.0,Manual,"75,000",12.9
Hyundai,i10,Petrol,2nd,2008.0,Manual,"75,000",2.73
Maruti,Ertiga,Diesel,1st,2016.0,Manual,"42,231",9.25
Mercedes-Benz,C-Class,Petrol,1st,2017.0,Automatic,"9,280",37.85
Toyota,Corolla,Petrol,2nd,2008.0,Automatic,"1,13,700",2.98
Mercedes-Benz,CLA,Diesel,1st,2016.0,Automatic,"44,000",24.65
Ford,Endeavour,Diesel,1st,2018.0,Automatic,"56,593",33.85
Hyundai,i10,Petrol,2nd,2011.0,Manual,"69,000",3.73
Land,Rover,Diesel,1st,2017.0,Automatic,"37,000",45
MG,Hector,Petrol,1st,2019.0,Automatic,"6,000",19.95
Maruti,Vitara,Diesel,1st,2018.0,Manual,"15,000",10.75
Mercedes-Benz,GLA,Diesel,2nd,2015.0,Automatic,"56,500",19.5
Hyundai,i10,Petrol,2nd,2013.0,Automatic,"29,500",4.45
Mahindra,XUV500,Diesel,1st,2018.0,Manual,"44,000",17.5
Toyota,Etios,Diesel,1st,2015.0,Manual,"1,09,000",6.15
Hyundai,Creta,Diesel,2nd,2017.0,Manual,"34,000",12.5
Chevrolet,Aveo,Petrol,2nd,2008.0,Manual,"38,000",1.25
Maruti,Swift,Petrol,2nd,2006.0,Manual,"90,000",2.71
Maruti,Alto,Petrol,2nd,2006.0,Manual,"78,000",1.85
BMW,5,Diesel,1st,2016.0,Automatic,"67,000",38
Maruti,Vitara,Diesel,2nd,2017.0,Manual,"36,000",9.25
Honda,Jazz,Petrol,1st,2016.0,Manual,"52,062",6.75
Honda,City,Petrol,2nd,2009.0,Manual,"43,000",3.9
Hyundai,i20,Diesel,1st,2013.0,Manual,"1,13,557",4.85
Maruti,Ciaz,Diesel,3rd,2015.0,Manual,"67,000",6.99
Ford,Figo,Diesel,2nd,2012.0,Manual,"70,000",3.5
Honda,City,Petrol,1st,2012.0,Manual,"47,000",5.3
Maruti,Swift,Petrol,1st,2015.0,Manual,"90,000",5
Chevrolet,Tavera,Diesel,1st,2011.0,Manual,"90,000",5
Mahindra,TUV,Diesel,1st,2016.0,Automatic,"90,000",6.75
Skoda,Rapid,Diesel,1st,2016.0,Automatic,"59,000",7.5
Maruti,Eeco,Petrol,1st,2017.0,Manual,"33,000",4.25
Nissan,Micra,Petrol,2nd,2013.0,Manual,"51,000",3.4
Hyundai,i20,Petrol,2nd,2019.0,Automatic,"25,683",8.35
Maruti,Swift,Diesel,1st,2018.0,Automatic,"54,100",7.75
Hyundai,Elantra,Diesel,1st,2017.0,Automatic,"16,800",17.5
Hyundai,Verna,Diesel,1st,2011.0,Manual,"1,25,000",5.45
Ford,Figo,Diesel,1st,2012.0,Manual,"84,000",3.85
Hyundai,i20,Petrol,1st,2010.0,Manual,"68,000",3.45
Mercedes-Benz,C-Class,Diesel,2nd,2013.0,Automatic,"88,000",16
Tata,Safari,Diesel,2nd,2011.0,Manual,"76,000",5.75
Maruti,Baleno,Petrol,1st,2017.0,Manual,"24,600",7.95
Mercedes-Benz,M-Class,Diesel,3rd,2013.0,Automatic,"86,500",24.75
Toyota,Fortuner,Diesel,1st,2017.0,Automatic,"81,000",29.5
Maruti,Wagon,Petrol,1st,2008.0,Manual,"70,000",2.1
Honda,Jazz,Petrol,1st,2017.0,Manual,"37,100",6.7
BMW,3,Petrol,2nd,2012.0,Automatic,"76,186",12.85
BMW,5,Diesel,1st,2019.0,Automatic,"30,000",54.75
Maruti,Swift,Petrol,1st,2010.0,Manual,"93,000",4.75
Jaguar,XF,Diesel,1st,2015.0,Automatic,"38,000",27.5
Maruti,Baleno,Petrol,1st,2020.0,Manual,"17,000",8.2
Hyundai,i20,Petrol,1st,2009.0,Manual,"73,010",3.35
Hyundai,i20,Petrol,1st,2018.0,Manual,"32,000",8.25
Maruti,Celerio,Petrol,3rd,2015.0,Automatic,"14,131",4.75
Mercedes-Benz,GLA,Diesel,1st,2018.0,Automatic,"30,000",30
Fiat,Grande,Diesel,1st,2012.0,Manual,"1,00,000",2.75
Maruti,Alto,Petrol,1st,2010.0,Manual,"50,000",2.12
Maruti,Swift,Diesel,1st,2019.0,Manual,"1,20,000",5.65
Maruti,Swift,Diesel,1st,2015.0,Manual,"90,000",5.6
Hyundai,i10,Petrol,1st,2010.0,Manual,"20,000",4.15
Hyundai,Verna,Diesel,2nd,2013.0,Automatic,"1,20,000",5.75
Hyundai,Grand,Petrol,1st,2016.0,Manual,"30,000",5
Hyundai,Grand,Petrol,3rd,2016.0,Automatic,"55,500",4.75
Maruti,Ertiga,Petrol,1st,2016.0,Manual,"54,000",7.5
Maruti,Ritz,Petrol,2nd,2015.0,Manual,"28,000",5.2
Toyota,Land,Diesel,1st,2013.0,Automatic,"2,29,000",55
Ford,Figo,Diesel,1st,2012.0,Manual,"79,000",3.45
Mahindra,XUV500,Diesel,1st,2013.0,Manual,"93,250",8.6
Mahindra,Scorpio,Diesel,2nd,2011.0,Manual,"90,000",5.95
Maruti,Baleno,Petrol,1st,2018.0,Automatic,"16,000",7.5
Hyundai,i10,Petrol,1st,2010.0,Manual,"50,000",2.6
Audi,A4,Diesel,2nd,2010.0,Automatic,"57,000",11.65
Renault,KWID,Petrol,1st,2015.0,Manual,"37,000",3.33
Fiat,Linea,Petrol,3rd,2011.0,Manual,"70,000",2.9
Volkswagen,Polo,Diesel,3rd,2013.0,Manual,"64,000",4.25
Hyundai,EON,Petrol,1st,2016.0,Manual,"60,000",2.6
Hyundai,Accent,Petrol,2nd,2011.0,Manual,"1,20,000",2.1
Volkswagen,Polo,Diesel,1st,2012.0,Manual,"68,545",3.5
Hyundai,Grand,Petrol,1st,2018.0,Manual,"30,000",6.45
Maruti,Ciaz,Petrol,1st,2018.0,Manual,"11,000",9.75
BMW,7,Diesel,1st,2010.0,Automatic,"71,000",19.5
Toyota,Yaris,Petrol,1st,2018.0,Automatic,"23,570",13.4
Hyundai,i20,Petrol,1st,2017.0,Manual,"35,000",7.75
Maruti,Baleno,Petrol,1st,2017.0,Manual,"26,000",7.5
Honda,City,Petrol,1st,2015.0,Manual,"59,260",6.5
Honda,Brio,Petrol,1st,2013.0,Automatic,"84,561",4.26
Tata,Nano,Petrol,1st,2017.0,Manual,"20,700",2.19
Hyundai,EON,Petrol,1st,2015.0,Manual,"55,298",3.4
Maruti,Swift,Petrol,2nd,2009.0,Manual,"86,950",3.29
Hyundai,Elantra,Petrol,1st,2018.0,Automatic,"15,000",18.9
Ford,Fiesta,Petrol,2nd,2007.0,Manual,"1,00,000",1.3
Audi,Q5,Diesel,1st,2012.0,Automatic,"69,000",22
Hyundai,Getz,Petrol,4+,2005.0,Manual,"1,00,000",1.25
Mercedes-Benz,GLA,Diesel,1st,2018.0,Automatic,"30,000",30
Fiat,Grande,Diesel,1st,2012.0,Manual,"1,00,000",2.75
Maruti,Alto,Petrol,1st,2010.0,Manual,"50,000",2.12
Maruti,Swift,Diesel,1st,2019.0,Manual,"1,20,000",5.65
Maruti,Swift,Diesel,1st,2015.0,Manual,"90,000",5.6
Hyundai,i10,Petrol,1st,2010.0,Manual,"20,000",4.15
Hyundai,Verna,Diesel,2nd,2013.0,Automatic,"1,20,000",5.75
Hyundai,Grand,Petrol,1st,2016.0,Manual,"30,000",5
Hyundai,Grand,Petrol,3rd,2016.0,Automatic,"55,500",4.75
Mahindra,Scorpio,Diesel,2nd,2011.0,Manual,"90,000",6
Tata,Sumo,Diesel,1st,1998.0,Manual,"1,20,000",1.2
Hyundai,Verna,Petrol,2nd,2012.0,Manual,"78,535",4.8
Hyundai,i20,Petrol,1st,2019.0,Manual,"16,594",8.8
Hyundai,Grand,Petrol,1st,2014.0,Manual,"83,684",4.9
Hyundai,Creta,Diesel,2nd,2018.0,Manual,"20,500",12
Hyundai,Santa,Diesel,2nd,2015.0,Automatic,"88,000",15.1
Hyundai,Grand,Petrol,1st,2017.0,Automatic,"8,776",6.95
Honda,City,Petrol,2nd,2011.0,Manual,"80,000",4.25
Volkswagen,Vento,Petrol,1st,2015.0,Automatic,"48,981",7.25
Hyundai,i10,Petrol,1st,2010.0,Manual,"24,000",3.5
Maruti,Swift,Diesel,1st,2012.0,Manual,"52,000",4.45
Skoda,Laura,Petrol,2nd,2010.0,Manual,"1,21,000",3.55
Ford,Figo,Diesel,1st,2011.0,Manual,"77,000",3.5
Maruti,Swift,Diesel,1st,2017.0,Manual,"29,945",7.99
Hyundai,Verna,Diesel,1st,2018.0,Manual,"27,061",11.5
Toyota,Innova,Diesel,1st,2017.0,Automatic,"58,087",20.5
Honda,Jazz,Petrol,1st,2015.0,Manual,"18,608",6.2
Maruti,Baleno,Petrol,1st,2019.0,Manual,"8,200",7.28
Maruti,Ciaz,Petrol,1st,2018.0,Manual,"51,167",8.65
Volkswagen,Polo,Petrol,1st,2016.0,Manual,"50,000",6
Mahindra,XUV500,Diesel,1st,2018.0,Automatic,"41,633",17.95
Honda,CR-V,Petrol,3rd,2007.0,Automatic,"83,009",5
Hyundai,i20,Petrol,1st,2014.0,Manual,"40,000",5.7
Honda,Brio,Petrol,1st,2014.0,Manual,"21,779",4.5
Mahindra,XUV500,Diesel,1st,2016.0,Automatic,"1,00,000",11.95
Mahindra,XUV500,Diesel,1st,2017.0,Manual,"25,546",16.75
Maruti,Ertiga,Diesel,1st,2015.0,Manual,"58,592",7.75
Maruti,Swift,Diesel,2nd,2009.0,Manual,"74,219",3.85
Maruti,Swift,Petrol,1st,2010.0,Manual,"37,471",3.57
Maruti,Alto,Petrol,1st,2017.0,Manual,"43,000",3.5
Mahindra,Xylo,Diesel,2nd,2012.0,Manual,"75,000",6.1
Skoda,Octavia,Diesel,1st,2013.0,Automatic,"50,181",13.5
Skoda,Octavia,Diesel,1st,2015.0,Automatic,"1,10,200",12.25
Jaguar,F-Pace,Diesel,1st,2018.0,Automatic,"46,792",54
Hyundai,Creta,Diesel,1st,2017.0,Manual,"51,000",13
Hyundai,Grand,Petrol,1st,2015.0,Manual,"90,000",4.8
Maruti,Swift,Diesel,2nd,2010.0,Manual,"69,000",3.15
Volkswagen,Jetta,Diesel,2nd,2011.0,Manual,"1,10,000",6
Maruti,Swift,Petrol,1st,2013.0,Manual,"76,000",4.95
Audi,Q3,Diesel,1st,2018.0,Automatic,"21,000",32.25
Honda,City,Petrol,3rd,2009.0,Manual,"90,000",3.95
Maruti,Swift,Petrol,2nd,2010.0,Manual,"60,000",3.3
Hyundai,EON,Petrol,1st,2012.0,Manual,"35,000",2.85
Hyundai,i20,Diesel,1st,2018.0,Manual,"45,019",9.25
Porsche,Panamera,Diesel,1st,2013.0,Automatic,"43,000",52
Mahindra,XUV500,Diesel,1st,2018.0,Manual,"57,100",17.5
Toyota,Innova,Diesel,2nd,2010.0,Manual,"1,90,000",7
Jeep,Compass,Diesel,1st,2018.0,Manual,"33,419",18.25
Hyundai,i20,Petrol,1st,2018.0,Manual,"65,000",7.45
Honda,City,Petrol,1st,2012.0,Manual,"1,20,000",4.85
Tata,Indica,Diesel,2nd,2007.0,Manual,"70,000",1.35
Maruti,Baleno,Petrol,4+,2000.0,Manual,"1,10,000",1.45
Hyundai,Santro,Petrol,3rd,2000.0,Manual,"81,168",1.25
Hyundai,Creta,Diesel,1st,2018.0,Manual,"1,00,000",12.85
Mahindra,Scorpio,Diesel,2nd,2010.0,Automatic,"1,20,000",5.5
Honda,City,Petrol,1st,2011.0,Manual,"47,123",4.5
Mercedes-Benz,E-Class,Diesel,2nd,2008.0,Automatic,"80,000",9.25
Hyundai,Elantra,Petrol,1st,2018.0,Automatic,"15,000",18.9
Mahindra,XUV500,Diesel,2nd,2015.0,Manual,"80,000",13
Chevrolet,Aveo,Petrol,1st,2009.0,Manual,"70,000","90,000*"
Ford,Fiesta,Petrol,2nd,2007.0,Manual,"1,00,000",1.3
Tata,Tiago,Petrol,1st,2018.0,Manual,"33,668",5.3
Maruti,Wagon,Petrol,1st,2006.0,Manual,"90,000",1.25
Hyundai,Accent,Petrol,3rd,2001.0,Manual,"1,20,000","98,000*"
Hyundai,Getz,Petrol,4+,2005.0,Manual,"1,00,000",1.25
Maruti,Swift,Diesel,1st,2015.0,Manual,"90,000",5.6
Ford,Figo,Diesel,1st,2012.0,Manual,"70,000",3
Maruti,Swift,Diesel,1st,2019.0,Manual,"1,20,000",5.65
Hyundai,i10,Petrol,3rd,2013.0,Automatic,"63,500",3.49
Honda,BRV,Petrol,1st,2016.0,Automatic,"25,000",8.25
Hyundai,Accent,Petrol,2nd,2011.0,Manual,"1,20,000",2.1
Toyota,Yaris,Petrol,1st,2018.0,Automatic,"23,570",13.4
Honda,City,Petrol,2nd,2006.0,Manual,"1,05,000",2.35
Ford,Figo,Diesel,1st,2014.0,Manual,"58,481",4.15
Renault,KWID,Petrol,1st,2016.0,Manual,"10,530",3.8
Maruti,Swift,Petrol,1st,2008.0,Manual,"75,000",2.45
Mahindra,XUV500,Diesel,1st,2013.0,Manual,"93,250",8.6
Hyundai,Grand,Petrol,1st,2017.0,Automatic,"59,000",5.85
Mahindra,XUV500,Diesel,1st,2018.0,Manual,"44,000",17.5
Hyundai,i10,Petrol,3rd,2011.0,Automatic,"86,000",3.35
Honda,Brio,Petrol,1st,2013.0,Automatic,"84,561",4.26
Toyota,Fortuner,Diesel,1st,2017.0,Manual,"35,000",29.75
Hyundai,Verna,Diesel,2nd,2013.0,Automatic,"1,20,000",5.75
Hyundai,i10,Petrol,1st,2010.0,Manual,"50,000",2.6
Hyundai,Santro,Petrol,2nd,2009.0,Manual,"75,000",1.75
Maruti,Swift,Diesel,1st,2007.0,Manual,"1,10,000",2.35
Hyundai,i20,Petrol,1st,2018.0,Manual,"67,000",7.15
Hyundai,EON,Petrol,2nd,2012.0,Manual,"7,943",2.6
Maruti,Omni,Petrol,2nd,2016.0,Manual,"90,000",2.5
Maruti,Wagon,Petrol,2nd,2009.0,Manual,"44,000",2.1
Maruti,Swift,Diesel,1st,2018.0,Manual,"1,05,000",6.5
Honda,Civic,Petrol,4+,2008.0,Manual,"78,400",2.8
Audi,Q5,Diesel,3rd,2010.0,Automatic,"1,06,437",13.7
Mahindra,XUV500,Diesel,1st,2020.0,Manual,"4,950",18.5
Porsche,Panamera,Diesel,1st,2013.0,Automatic,"25,000",51
Ford,Figo,Diesel,1st,2010.0,Manual,"1,39,900",2.75
Maruti,Swift,Petrol,2nd,2019.0,Automatic,"12,600",8.65
Hyundai,i10,Petrol,2nd,2012.0,Manual,"75,000",3
Maruti,Alto,Petrol,2nd,2006.0,Manual,"78,000",1.85
Honda,Amaze,Diesel,1st,2016.0,Manual,"2,01,700",3
Honda,City,Petrol,1st,2012.0,Manual,"47,000",5.3
Maruti,Ciaz,Petrol,1st,2015.0,Manual,"1,44,339",5.53
Maruti,Baleno,Petrol,1st,2018.0,Automatic,"8,300",8.5
Mahindra,TUV,Diesel,1st,2016.0,Automatic,"90,000",6.75
Audi,A6,Diesel,3rd,2012.0,Automatic,"74,000",12
Maruti,Eeco,Petrol,1st,2019.0,Manual,"11,000",4.5
Volkswagen,Vento,Petrol,2nd,2013.0,Automatic,"80,000",4.4
Maruti,Baleno,Petrol,1st,2018.0,Manual,"56,974",6.45
Maruti,SX4,Petrol,3rd,2009.0,Manual,"1,20,000",2.8
Ford,EcoSport,Diesel,1st,2016.0,Manual,"58,000",8.25
Hyundai,i20,Diesel,2nd,2017.0,Manual,"55,000",7.5
Hyundai,i20,Petrol,1st,2016.0,Manual,"1,20,000",6
Honda,City,Diesel,1st,2014.0,Manual,"80,000",6.75
Maruti,Ritz,Diesel,2nd,2011.0,Manual,"1,00,000",3.33
Tata,Nano,Petrol,1st,2016.0,Manual,"37,000",2.4
Maruti,Wagon,Petrol,2nd,2008.0,Manual,"1,57,000",2.25
Mahindra,Xylo,Diesel,1st,2014.0,Manual,"87,000",4.5
Maruti,Alto,Petrol,2nd,2013.0,Manual,"80,000",2.4
Volkswagen,Vento,Petrol,2nd,2013.0,Manual,"75,000",4.25
Maruti,Swift,Petrol,1st,2009.0,Manual,"90,999",3.09
Volkswagen,Polo,Petrol,1st,2014.0,Automatic,"23,000",6.75
Toyota,Innova,Diesel,2nd,2018.0,Automatic,"27,000",18.75
Hyundai,i20,Petrol,1st,2017.0,Manual,"20,338",7.95
Jaguar,XF,Diesel,1st,2012.0,Automatic,"1,01,000",19.5
Mahindra,XUV500,Diesel,2nd,2015.0,Manual,"83,339",10.95
Mahindra,XUV500,Diesel,2nd,2014.0,Manual,"1,02,000",8.25
Hyundai,Santro,Petrol,1st,2014.0,Manual,"76,400",3.45
BMW,3,Petrol,2nd,2012.0,Automatic,"76,186",12.85
Maruti,Swift,Petrol,1st,2018.0,Automatic,"11,730",7.99
Hyundai,i20,Petrol,1st,2010.0,Manual,"83,000",3.75
Maruti,Ciaz,Diesel,3rd,2015.0,Manual,"67,000",6.99
Honda,Civic,Petrol,1st,2012.0,Manual,"71,000",5.25
Toyota,Fortuner,Diesel,1st,2017.0,Automatic,"84,000",29.5
Mahindra,Marazzo,Diesel,2nd,2018.0,Manual,"35,000",10
Toyota,Innova,Diesel,1st,2018.0,Automatic,"75,927",21.25
Audi,A6,Diesel,2nd,2015.0,Automatic,"64,000",24
Toyota,Innova,Diesel,1st,2017.0,Automatic,"35,798",18.25
Honda,Accord,Petrol,2nd,2006.0,Automatic,"80,000",2.45
Maruti,Swift,Petrol,2nd,2019.0,Automatic,"12,000",8.75
Mercedes-Benz,E-Class,Diesel,1st,2019.0,Automatic,"2,853",64.85
Hyundai,Grand,Petrol,1st,2017.0,Manual,"20,392",5.89
Volvo,XC90,Diesel,1st,2017.0,Automatic,"82,000",52
Honda,WR-V,Petrol,1st,2017.0,Manual,"27,582",8.75
Maruti,Baleno,Petrol,1st,2017.0,Automatic,"18,000",7.45
Mahindra,XUV500,Diesel,1st,2018.0,Automatic,"36,000",17.75
Maruti,Ritz,Petrol,1st,2013.0,Manual,"42,000",4.1
Toyota,Corolla,Petrol,1st,2014.0,Manual,"52,700",9.65
Nissan,Micra,Petrol,1st,2014.0,Automatic,"50,000",4.15
Hyundai,i10,Petrol,1st,2016.0,Manual,"24,000",5.2
Volkswagen,Polo,Petrol,1st,2016.0,Manual,"35,000",6.5
Mercedes-Benz,C-Class,Diesel,1st,2017.0,Automatic,"47,000",32.5
Honda,WR-V,Diesel,1st,2019.0,Manual,"27,000",11
Maruti,Ciaz,Diesel,2nd,2015.0,Manual,"81,000",6.95
Maruti,Wagon,Petrol,1st,2016.0,Manual,"42,125",4.45
Maruti,Ignis,Petrol,1st,2018.0,Automatic,"28,000",6.95
Audi,Q3,Diesel,1st,2017.0,Automatic,"58,000",27.5
Chevrolet,Optra,Petrol,4+,2004.0,Manual,"94,550",1.69
Hyundai,i10,Petrol,2nd,2010.0,Manual,"86,000",3.1
Maruti,Esteem,Petrol,1st,2004.0,Manual,"1,00,000",2
Honda,City,Petrol,2nd,2005.0,Manual,"1,05,000",2.1
Hyundai,Creta,Diesel,1st,2017.0,Manual,"75,000",12.9
Nissan,Micra,Diesel,1st,2011.0,Manual,"68,300",3.25
Ford,Figo,Diesel,1st,2012.0,Manual,"85,000",3.75
Renault,Scala,Diesel,1st,2015.0,Manual,"58,000",5.6
Toyota,Fortuner,Diesel,1st,2020.0,Manual,"19,000",36
Mahindra,XUV300,Petrol,1st,2019.0,Manual,"16,345",11.45
Honda,City,Petrol,1st,2018.0,Manual,"82,000",8.35
Maruti,Swift,Petrol,1st,2018.0,Manual,"24,459",6.89
Mahindra,XUV500,Diesel,1st,2017.0,Manual,"15,000",12.2
Skoda,Rapid,Diesel,1st,2012.0,Manual,"85,000",5.1
Fiat,Grande,Diesel,1st,2009.0,Manual,"86,000",1.92
Mitsubishi,Cedia,Petrol,1st,2011.0,Manual,"71,000",4.75
Toyota,Land,Diesel,2nd,2011.0,Automatic,"59,000",80
Hyundai,Grand,Petrol,2nd,2016.0,Automatic,"39,000",6
Honda,Civic,Petrol,2nd,2011.0,Automatic,"71,675",5.65
Chevrolet,Tavera,Diesel,1st,2017.0,Manual,"17,203",9.75
Hyundai,Grand,Petrol,1st,2019.0,Manual,"5,020",6.5
Ford,Figo,Diesel,1st,2012.0,Manual,"72,809",3.5
Hyundai,Verna,Diesel,1st,2013.0,Manual,"99,542",6.25
Maruti,Vitara,Petrol,1st,2020.0,Manual,"19,316",10.75
Hyundai,EON,Petrol,2nd,2014.0,Manual,"23,048",3.25
Maruti,Swift,Petrol,1st,2007.0,Manual,"56,091",3.4
Toyota,Innova,Diesel,4+,2006.0,Manual,"1,68,586",4.85
Mahindra,Ssangyong,Diesel,2nd,2013.0,Automatic,"70,372",11
Hyundai,Creta,Diesel,2nd,2016.0,Manual,"68,494",11.25
Maruti,Swift,Petrol,2nd,2007.0,Manual,"94,252",2.75
Volkswagen,Polo,Petrol,1st,2017.0,Manual,"55,000",6.75
Maruti,Celerio,Petrol,3rd,2015.0,Automatic,"14,131",4.75
Renault,Duster,Diesel,1st,2012.0,Manual,"88,845",6.25
Mitsubishi,Cedia,Petrol,1st,2007.0,Manual,"58,358",3.85
Hyundai,Santa,Diesel,1st,2012.0,Automatic,"1,53,326",10
Maruti,Celerio,Petrol,1st,2015.0,Automatic,"57,226",4.75
Honda,Jazz,Petrol,1st,2016.0,Manual,"52,062",6.75
Hyundai,EON,Petrol,1st,2015.0,Manual,"55,298",3.4
Honda,Jazz,Petrol,2nd,2016.0,Manual,"30,191",6.4
Hyundai,Grand,Petrol,1st,2015.0,Automatic,"66,960",5.35
Hyundai,i20,Diesel,1st,2013.0,Manual,"1,13,557",4.85
Mahindra,Quanto,Diesel,1st,2013.0,Manual,"82,218",4.95
Toyota,Fortuner,Diesel,1st,2017.0,Automatic,"1,05,000",29.9
Hyundai,i20,Petrol,4+,2009.0,Manual,"71,000",2.85
Tata,Indica,Petrol,1st,2007.0,Manual,"22,000",2.15
Ford,Figo,Diesel,1st,2012.0,Manual,"79,000",3.45
BMW,7,Diesel,1st,2010.0,Automatic,"71,000",19.5
Hyundai,i10,Petrol,2nd,2009.0,Manual,"40,000",1.8
Maruti,Celerio,Diesel,1st,2016.0,Manual,"40,000",4.29
Jaguar,XF,Diesel,2nd,2018.0,Automatic,"39,000",32.75
Maruti,Ertiga,Diesel,1st,2017.0,Manual,"1,93,000",7
Renault,Duster,Diesel,1st,2015.0,Manual,"70,000",7.26
Hyundai,Grand,Petrol,2nd,2014.0,Manual,"40,000",4.5
Fiat,Grande,Diesel,1st,2012.0,Manual,"1,00,000",2.75
Maruti,Ciaz,Diesel,2nd,2015.0,Manual,"81,000",6.75
Maruti,Celerio,Petrol,1st,2015.0,Automatic,"17,042",4.45
Mahindra,XUV500,Diesel,2nd,2013.0,Manual,"87,190",8.5
Hyundai,Accent,Petrol,1st,2010.0,Manual,"72,000",2.45
Hyundai,Grand,Petrol,1st,2018.0,Manual,"25,353",6.05
Honda,City,Petrol,1st,2015.0,Manual,"59,260",6.5
Honda,City,Petrol,1st,2012.0,Manual,"65,000",5.25
Hyundai,i20,Diesel,1st,2018.0,Manual,"36,000",8.6
Maruti,A,Petrol,2nd,2011.0,Automatic,"32,000",3.2
Maruti,Eeco,Petrol,1st,2014.0,Manual,"53,000",3.7
Maruti,Swift,Diesel,1st,2017.0,Automatic,"39,000",7.5
Renault,KWID,Petrol,1st,2018.0,Manual,"35,000",4
Maruti,Omni,Petrol,1st,2016.0,Manual,"20,000",3.25
Hyundai,i10,Petrol,1st,2009.0,Manual,"64,000",3.1
Hyundai,EON,Petrol,1st,2015.0,Manual,"11,000",3.75
Nissan,Micra,Petrol,2nd,2013.0,Manual,"51,000",3.4
Skoda,Rapid,Diesel,2nd,2014.0,Automatic,"62,000",6.25
Ford,Figo,Petrol,1st,2015.0,Automatic,"51,000",5.75
Toyota,Innova,Diesel,1st,2017.0,Manual,"45,000",17.25
Hyundai,i20,Petrol,1st,2019.0,Automatic,"9,500",8.75
Maruti,Swift,Diesel,1st,2015.0,Manual,"72,000",6
Mahindra,XUV500,Diesel,1st,2018.0,Manual,"31,000",16.5
Kia,Sonet,Diesel,1st,2021.0,Manual,"4,000",14.5
Hyundai,i20,Petrol,1st,2018.0,Manual,"35,000",7.1
Maruti,Wagon,Petrol,2nd,2008.0,Manual,"57,000",2.45
Hyundai,Creta,Diesel,1st,2016.0,Manual,"36,000",12.75
